GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median value (dollars),Margin of Error; Median value (dollars)
0400000US09,09,Connecticut,285900,975
0500000US09001,09001,"Fairfield County, Connecticut",447500,4096
0500000US09003,09003,"Hartford County, Connecticut",246400,1440
0500000US09005,09005,"Litchfield County, Connecticut",272000,3411
0500000US09007,09007,"Middlesex County, Connecticut",299600,4399
0500000US09009,09009,"New Haven County, Connecticut",263900,1749
0500000US09011,09011,"New London County, Connecticut",260600,3314
0500000US09013,09013,"Tolland County, Connecticut",261300,3736
0500000US09015,09015,"Windham County, Connecticut",219300,3434
0600000US0900100000,0900100000,"County subdivisions not defined, Fairfield County, Connecticut",-,**
0600000US0900104720,0900104720,"Bethel town, Fairfield County, Connecticut",353600,8479
0600000US0900108070,0900108070,"Bridgeport town, Fairfield County, Connecticut",206300,6297
0600000US0900108980,0900108980,"Brookfield town, Fairfield County, Connecticut",403400,17774
0600000US0900118500,0900118500,"Danbury town, Fairfield County, Connecticut",317200,6392
0600000US0900118850,0900118850,"Darien town, Fairfield County, Connecticut","1,000,000+",***
0600000US0900123890,0900123890,"Easton town, Fairfield County, Connecticut",693400,28994
0600000US0900126620,0900126620,"Fairfield town, Fairfield County, Connecticut",599300,11677
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut","1,000,000+",***
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",412700,17360
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut","1,000,000+",***
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",367600,10568
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",446700,13108
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",440700,9069
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",622900,27385
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",699900,21707
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",360700,8132
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",570100,38383
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",537300,12518
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",276200,4461
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",429100,9546
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",906900,39276
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut","1,000,000+",***
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",824600,24600
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",390900,17741
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",297100,8421
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",222700,8328
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",211700,4011
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",324700,12438
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",322300,18112
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",274000,11810
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",184200,3753
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",232000,21070
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",199900,4529
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",338400,10052
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",347200,6854
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",295300,12656
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",178300,5307
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",285800,10594
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",206700,5146
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",303000,19043
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",169900,2610
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",235300,4148
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",209500,7897
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",273600,11853
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",342400,7563
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",270400,5603
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",276300,7335
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",326300,15916
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",305600,5851
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",266200,5730
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",240800,5511
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",209800,7528
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",274500,15231
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",365900,26238
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",543500,52603
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",317300,29338
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",293300,18004
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",446200,48211
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",387000,41154
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",303700,23223
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",376700,21209
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",337700,17814
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",345400,22875
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",271800,18543
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",324800,10400
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",321000,36923
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",234600,12924
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",216700,10168
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",653000,46305
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",517500,88199
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",457700,66183
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",230300,14794
0600000US0900576570,0900576570,"Torrington town, Litchfield County, Connecticut",183200,4444
0600000US0900579510,0900579510,"Warren town, Litchfield County, Connecticut",386200,23631
0600000US0900579720,0900579720,"Washington town, Litchfield County, Connecticut",551800,68601
0600000US0900580490,0900580490,"Watertown town, Litchfield County, Connecticut",268500,6544
0600000US0900586440,0900586440,"Winchester town, Litchfield County, Connecticut",195400,10011
0600000US0900587910,0900587910,"Woodbury town, Litchfield County, Connecticut",371000,19753
0600000US0900700000,0900700000,"County subdivisions not defined, Middlesex County, Connecticut",-,**
0600000US0900714300,0900714300,"Chester town, Middlesex County, Connecticut",293600,23004
0600000US0900715350,0900715350,"Clinton town, Middlesex County, Connecticut",291000,7854
0600000US0900718080,0900718080,"Cromwell town, Middlesex County, Connecticut",248100,8807
0600000US0900719130,0900719130,"Deep River town, Middlesex County, Connecticut",282000,34302
0600000US0900720810,0900720810,"Durham town, Middlesex County, Connecticut",350800,11800
0600000US0900722280,0900722280,"East Haddam town, Middlesex County, Connecticut",303000,16485
0600000US0900722490,0900722490,"East Hampton town, Middlesex County, Connecticut",273900,12842
0600000US0900726270,0900726270,"Essex town, Middlesex County, Connecticut",414700,38966
0600000US0900735230,0900735230,"Haddam town, Middlesex County, Connecticut",328000,12798
0600000US0900740710,0900740710,"Killingworth town, Middlesex County, Connecticut",396400,24305
0600000US0900747080,0900747080,"Middlefield town, Middlesex County, Connecticut",294500,14059
0600000US0900747360,0900747360,"Middletown town, Middlesex County, Connecticut",237600,4993
0600000US0900757320,0900757320,"Old Saybrook town, Middlesex County, Connecticut",401800,21341
0600000US0900761800,0900761800,"Portland town, Middlesex County, Connecticut",298900,12715
0600000US0900781680,0900781680,"Westbrook town, Middlesex County, Connecticut",345200,18804
0600000US0900900000,0900900000,"County subdivisions not defined, New Haven County, Connecticut",-,**
0600000US0900901220,0900901220,"Ansonia town, New Haven County, Connecticut",253200,9172
0600000US0900903250,0900903250,"Beacon Falls town, New Haven County, Connecticut",270100,21666
0600000US0900904580,0900904580,"Bethany town, New Haven County, Connecticut",380800,21002
0600000US0900907310,0900907310,"Branford town, New Haven County, Connecticut",307500,13394
0600000US0900914160,0900914160,"Cheshire town, New Haven County, Connecticut",349800,8512
0600000US0900919550,0900919550,"Derby town, New Haven County, Connecticut",232200,9509
0600000US0900922910,0900922910,"East Haven town, New Haven County, Connecticut",233100,5592
0600000US0900934950,0900934950,"Guilford town, New Haven County, Connecticut",399100,15503
0600000US0900935650,0900935650,"Hamden town, New Haven County, Connecticut",248400,5185
0600000US0900944560,0900944560,"Madison town, New Haven County, Connecticut",474300,16633
0600000US0900946520,0900946520,"Meriden town, New Haven County, Connecticut",198200,3904
0600000US0900946940,0900946940,"Middlebury town, New Haven County, Connecticut",363200,16093
0600000US0900947535,0900947535,"Milford town, New Haven County, Connecticut",321500,6534
0600000US0900949950,0900949950,"Naugatuck town, New Haven County, Connecticut",211100,9123
0600000US0900952070,0900952070,"New Haven town, New Haven County, Connecticut",219000,6928
0600000US0900953890,0900953890,"North Branford town, New Haven County, Connecticut",310300,13936
0600000US0900954870,0900954870,"North Haven town, New Haven County, Connecticut",311600,8994
0600000US0900957600,0900957600,"Orange town, New Haven County, Connecticut",405400,15506
0600000US0900958300,0900958300,"Oxford town, New Haven County, Connecticut",377500,15651
0600000US0900962290,0900962290,"Prospect town, New Haven County, Connecticut",301300,16246
0600000US0900967610,0900967610,"Seymour town, New Haven County, Connecticut",277900,8858
0600000US0900969640,0900969640,"Southbury town, New Haven County, Connecticut",335000,18431
0600000US0900978740,0900978740,"Wallingford town, New Haven County, Connecticut",274100,5902
0600000US0900980070,0900980070,"Waterbury town, New Haven County, Connecticut",158300,3172
0600000US0900982870,0900982870,"West Haven town, New Haven County, Connecticut",222400,4735
0600000US0900987560,0900987560,"Wolcott town, New Haven County, Connecticut",251200,11351
0600000US0900987700,0900987700,"Woodbridge town, New Haven County, Connecticut",486200,24539
0600000US0901100000,0901100000,"County subdivisions not defined, New London County, Connecticut",-,**
0600000US0901106820,0901106820,"Bozrah town, New London County, Connecticut",262400,15676
0600000US0901115910,0901115910,"Colchester town, New London County, Connecticut",277900,8844
0600000US0901123400,0901123400,"East Lyme town, New London County, Connecticut",325500,11935
0600000US0901129910,0901129910,"Franklin town, New London County, Connecticut",264400,13063
0600000US0901133900,0901133900,"Griswold town, New London County, Connecticut",223900,13181
0600000US0901134250,0901134250,"Groton town, New London County, Connecticut",255200,8645
0600000US0901142390,0901142390,"Lebanon town, New London County, Connecticut",265900,18397
0600000US0901142600,0901142600,"Ledyard town, New London County, Connecticut",260500,9385
0600000US0901143230,0901143230,"Lisbon town, New London County, Connecticut",247800,16203
0600000US0901144210,0901144210,"Lyme town, New London County, Connecticut",526200,82449
0600000US0901148900,0901148900,"Montville town, New London County, Connecticut",231000,7227
0600000US0901152350,0901152350,"New London town, New London County, Connecticut",196400,8863
0600000US0901155500,0901155500,"North Stonington town, New London County, Connecticut",300900,26929
0600000US0901156270,0901156270,"Norwich town, New London County, Connecticut",198000,5998
0600000US0901157040,0901157040,"Old Lyme town, New London County, Connecticut",422200,28561
0600000US0901162150,0901162150,"Preston town, New London County, Connecticut",291300,19630
0600000US0901166210,0901166210,"Salem town, New London County, Connecticut",314200,25435
0600000US0901171670,0901171670,"Sprague town, New London County, Connecticut",230000,25391
